alumno,course_code,cycle,grade
ALUMNO_051,BQU01,2,11.2
ALUMNO_051,BRC01,2,11.3
ALUMNO_051,BEF01,3,11.7
ALUMNO_051,BEG01,3,11.8
ALUMNO_051,BFI03,3,10.5
ALUMNO_051,BFI05,3,10.6
ALUMNO_051,BMA05,3,11.4
ALUMNO_051,BMA09,3,10.6
ALUMNO_051,BMA10,3,10.5
ALUMNO_051,BMA07,4,10.5
ALUMNO_051,BMA18,4,12.1
ALUMNO_051,EE320,4,10.5
ALUMNO_051,EE410,4,10.5
ALUMNO_051,BMA22,5,10.5
ALUMNO_051,EE428,5,10.5
ALUMNO_051,EE522,5,11.7
ALUMNO_051,TLN01,5,11.7
ALUMNO_051,TLR01,5,13.2
ALUMNO_051,CI105,6,10.5
ALUMNO_051,EE430,6,10.5
ALUMNO_051,EE458,6,12.1
ALUMNO_051,EE604,6,11.6
ALUMNO_051,TLN02,6,10.7
ALUMNO_051,BEG06,7,11.7
ALUMNO_051,EE498,7,11.8
ALUMNO_051,EE530,7,13.3
ALUMNO_051,EE588,7,10.5
ALUMNO_051,TLN04,7,10.5
ALUMNO_051,TLR02,7,11.7
ALUMNO_051,EE590,8,11.1
ALUMNO_051,EE592,8,10.5
ALUMNO_051,IT213,8,10.5
ALUMNO_051,IT225,8,12.1
ALUMNO_051,TLN05,8,10.5
ALUMNO_051,TLR03,8,10.5
ALUMNO_051,CBG01,9,13.0
ALUMNO_051,CIB45,9,10.5
ALUMNO_051,EE524,9,10.5
ALUMNO_051,IP101,9,10.5
ALUMNO_051,TLR04,9,10.8
ALUMNO_051,TLR05,9,10.5
ALUMNO_051,BMA20,10,11.5
ALUMNO_051,CIB46,10,11.2
ALUMNO_051,EE508,10,14.1
ALUMNO_051,EE712,10,10.8
ALUMNO_051,IT235,10,11.8
ALUMNO_051,TLN03,10,11.0
ALUMNO_052,BFI01,1,10.5
ALUMNO_052,BIC01,1,14.2
ALUMNO_052,BMA01,1,12.3
ALUMNO_052,BMA03,1,12.9
ALUMNO_052,BRN01,1,18.0
ALUMNO_052,BFI05,2,10.5
ALUMNO_052,BMA02,2,15.3
ALUMNO_052,BMA09,2,11.3
ALUMNO_052,BQU01,2,13.6
ALUMNO_052,BRC01,2,14.9
ALUMNO_052,BEF01,3,13.7
ALUMNO_052,BEG01,3,13.5
ALUMNO_052,BFI03,3,12.7
ALUMNO_052,BMA05,3,10.5
ALUMNO_052,BMA10,3,12.9
ALUMNO_052,BMA15,3,10.6
ALUMNO_052,EE306,3,10.5
ALUMNO_052,BMA07,4,10.5
ALUMNO_052,BMA18,4,13.9
ALUMNO_052,EE320,4,11.4
ALUMNO_052,EE410,4,12.7
ALUMNO_052,BMA22,5,10.5
ALUMNO_052,CBS05,5,14.0
ALUMNO_052,EE428,5,16.5
ALUMNO_052,EE522,5,12.0
ALUMNO_052,TLN01,5,13.8
ALUMNO_052,TLR01,5,14.6
ALUMNO_052,CI106,6,13.1
ALUMNO_052,EE430,6,12.6
ALUMNO_052,EE458,6,15.7
ALUMNO_052,EE604,6,11.5
ALUMNO_052,TLN02,6,14.0
ALUMNO_052,BEG06,7,14.9
ALUMNO_052,CBS36,7,15.9
ALUMNO_052,EE498,7,12.6
ALUMNO_052,EE530,7,12.9
ALUMNO_052,EE588,7,12.2
ALUMNO_052,TLR02,7,13.5
ALUMNO_052,CIB12,8,15.0
ALUMNO_052,EE508,8,11.0
ALUMNO_052,EE590,8,14.7
ALUMNO_052,EE592,8,11.9
ALUMNO_052,TLN03,8,14.9
ALUMNO_052,TLR03,8,15.0
ALUMNO_052,CIB45,9,12.8
ALUMNO_052,IP101,9,14.8
ALUMNO_052,IT214,9,10.5
ALUMNO_052,TLN04,9,15.0
ALUMNO_052,TLR04,9,16.0
ALUMNO_052,TLR05,9,13.2
ALUMNO_052,BMA20,10,13.0
ALUMNO_052,BMT01,10,14.2
ALUMNO_052,CIB46,10,15.3
ALUMNO_052,EE712,10,11.9
ALUMNO_052,IT225,10,12.8
ALUMNO_052,TLN05,10,10.5
ALUMNO_053,BFI01,1,5.1
ALUMNO_053,BIC01,1,11.5
ALUMNO_053,BMA01,1,7.8
ALUMNO_053,BMA03,1,13.5
ALUMNO_053,BRN01,1,15.6
ALUMNO_053,BFI01,2,14.0
ALUMNO_053,BFI05,2,10.5
ALUMNO_053,BMA01,2,16.0
ALUMNO_053,BMA02,2,14.6
ALUMNO_053,BMA09,2,13.0
ALUMNO_053,BQU01,2,11.1
ALUMNO_053,BRC01,2,16.2
ALUMNO_053,BEF01,3,11.7
ALUMNO_053,BEG01,3,12.2
ALUMNO_053,BFI03,3,10.5
ALUMNO_053,BMA05,3,10.5
ALUMNO_053,BMA10,3,10.5
ALUMNO_053,BMA15,3,13.0
ALUMNO_053,EE306,3,10.6
ALUMNO_053,BMA07,4,11.3
ALUMNO_053,BMA18,4,10.5
ALUMNO_053,EE320,4,10.5
ALUMNO_053,EE410,4,11.7
ALUMNO_053,BMA22,5,10.5
ALUMNO_053,CBS05,5,12.1
ALUMNO_053,EE428,5,15.8
ALUMNO_053,EE522,5,13.5
ALUMNO_053,TLN01,5,10.5
ALUMNO_053,TLR01,5,11.5
ALUMNO_053,CBG01,6,13.0
ALUMNO_053,EE430,6,14.3
ALUMNO_053,EE458,6,10.5
ALUMNO_053,EE604,6,12.7
ALUMNO_053,TLN02,6,12.6
ALUMNO_053,BEG06,7,16.5
ALUMNO_053,EE498,7,13.1
ALUMNO_053,EE530,7,12.2
ALUMNO_053,EE588,7,10.5
ALUMNO_053,TLN03,7,11.9
ALUMNO_053,TLR02,7,10.5
ALUMNO_053,CBS36,8,12.5
ALUMNO_053,EE590,8,10.5
ALUMNO_053,EE592,8,17.2
ALUMNO_053,IT213,8,15.4
ALUMNO_053,IT214,8,13.6
ALUMNO_053,TLR03,8,12.3
ALUMNO_053,BMA20,9,12.1
ALUMNO_053,CI106,9,10.7
ALUMNO_053,CIB45,9,11.3
ALUMNO_053,TLN04,9,13.4
ALUMNO_053,TLR04,9,11.7
ALUMNO_053,TLR05,9,13.1
ALUMNO_053,CIB02,10,13.5
ALUMNO_053,CIB12,10,10.7
ALUMNO_053,CIB46,10,10.5
ALUMNO_053,EE508,10,11.2
ALUMNO_053,EE712,10,12.4
ALUMNO_053,TLN05,10,16.7
ALUMNO_054,BFI01,1,10.5
ALUMNO_054,BIC01,1,13.7
ALUMNO_054,BMA01,1,10.5
ALUMNO_054,BMA03,1,14.1
ALUMNO_054,BRN01,1,14.8
ALUMNO_054,BFI05,2,11.7
ALUMNO_054,BMA02,2,14.6
ALUMNO_054,BMA09,2,10.5
ALUMNO_054,BQU01,2,10.5
ALUMNO_054,BRC01,2,14.5
ALUMNO_054,BEF01,3,17.0
ALUMNO_054,BEG01,3,12.4
ALUMNO_054,BFI03,3,10.5
ALUMNO_054,BMA05,3,10.5
ALUMNO_054,BMA10,3,12.5
ALUMNO_054,BMA15,3,13.8
ALUMNO_054,EE306,3,10.9
ALUMNO_054,BMA07,4,10.6
ALUMNO_054,BMA18,4,13.7
ALUMNO_054,EE320,4,10.5
ALUMNO_054,EE410,4,11.1
ALUMNO_054,BMA22,5,12.3
ALUMNO_054,CBS05,5,11.4
ALUMNO_054,EE428,5,12.5
ALUMNO_054,EE522,5,10.5
ALUMNO_054,TLN01,5,11.3
ALUMNO_054,TLR01,5,13.3
ALUMNO_054,EE430,6,13.4
ALUMNO_054,EE458,6,10.5
ALUMNO_054,EE604,6,12.5
ALUMNO_054,IP101,6,15.0
ALUMNO_054,TLN02,6,13.3
ALUMNO_054,BEG06,7,15.9
ALUMNO_054,EE498,7,10.5
ALUMNO_054,EE524,7,11.2
ALUMNO_054,EE530,7,12.0
ALUMNO_054,EE588,7,13.7
ALUMNO_054,TLR02,7,12.7
ALUMNO_054,CIB12,8,15.5
ALUMNO_054,EE590,8,14.4
ALUMNO_054,EE592,8,10.5
ALUMNO_054,IT214,8,14.1
ALUMNO_054,TLN05,8,12.2
ALUMNO_054,TLR03,8,13.4
ALUMNO_054,CIB02,9,12.6
ALUMNO_054,CIB45,9,11.9
ALUMNO_054,IT213,9,16.7
ALUMNO_054,TLN04,9,11.3
ALUMNO_054,TLR04,9,15.4
ALUMNO_054,TLR05,9,12.8
ALUMNO_054,BMT01,10,15.2
ALUMNO_054,CI105,10,12.2
ALUMNO_054,CI106,10,15.0
ALUMNO_054,CIB46,10,13.5
ALUMNO_054,EE712,10,11.1
ALUMNO_054,TLN03,10,12.1
ALUMNO_055,BFI01,1,11.0
ALUMNO_055,BIC01,1,11.7
ALUMNO_055,BMA01,1,10.0
ALUMNO_055,BMA03,1,8.1
ALUMNO_055,BRN01,1,14.8
ALUMNO_055,BFI05,2,11.6
ALUMNO_055,BMA01,2,16.0
ALUMNO_055,BMA02,2,12.5
ALUMNO_055,BMA03,2,13.1
ALUMNO_055,BMA09,2,10.5
ALUMNO_055,BQU01,2,15.2
ALUMNO_055,BRC01,2,14.6
ALUMNO_055,BEF01,3,16.6
ALUMNO_055,BEG01,3,12.4
ALUMNO_055,BFI03,3,14.8
ALUMNO_055,BMA05,3,12.2
ALUMNO_055,BMA10,3,11.7
ALUMNO_055,BMA15,3,11.1
ALUMNO_055,EE306,3,11.2
ALUMNO_055,BMA07,4,13.0
ALUMNO_055,BMA18,4,10.9
ALUMNO_055,EE320,4,10.5
ALUMNO_055,EE410,4,10.5
ALUMNO_055,BMA22,5,11.3
ALUMNO_055,CBS05,5,12.2
ALUMNO_055,EE428,5,14.8
ALUMNO_055,EE522,5,10.5
ALUMNO_055,TLN01,5,11.5
ALUMNO_055,TLR01,5,12.3
ALUMNO_055,BMT01,6,11.0
ALUMNO_055,EE430,6,10.5
ALUMNO_055,EE458,6,13.2
ALUMNO_055,EE604,6,11.4
ALUMNO_055,TLN02,6,12.5
ALUMNO_055,BEG06,7,16.5
ALUMNO_055,EE498,7,14.4
ALUMNO_055,EE530,7,13.4
ALUMNO_055,EE588,7,11.9
ALUMNO_055,IT225,7,11.1
ALUMNO_055,TLR02,7,12.8
ALUMNO_055,EE590,8,16.2
ALUMNO_055,EE592,8,14.9
ALUMNO_055,IP101,8,15.4
ALUMNO_055,IT213,8,11.5
ALUMNO_055,TLN03,8,10.5
ALUMNO_055,TLR03,8,14.5
ALUMNO_055,CIB45,9,14.1
ALUMNO_055,EE508,9,12.1
ALUMNO_055,IT235,9,12.4
ALUMNO_055,TLN05,9,10.5
ALUMNO_055,TLR04,9,13.9
ALUMNO_055,TLR05,9,10.5
ALUMNO_055,CBG01,10,14.5
ALUMNO_055,CBS36,10,10.9
ALUMNO_055,CIB12,10,12.9
ALUMNO_055,CIB46,10,14.0
ALUMNO_055,EE712,10,10.5
ALUMNO_055,IT214,10,12.6
ALUMNO_056,BFI01,1,15.2
ALUMNO_056,BIC01,1,11.7
ALUMNO_056,BMA01,1,10.7
ALUMNO_056,BMA03,1,12.9
ALUMNO_056,BRN01,1,15.0
ALUMNO_056,BFI05,2,11.6
ALUMNO_056,BMA02,2,13.4
ALUMNO_056,BMA09,2,10.5
ALUMNO_056,BQU01,2,15.2
ALUMNO_056,BRC01,2,15.7
ALUMNO_056,BEF01,3,14.4
ALUMNO_056,BEG01,3,14.9
ALUMNO_056,BFI03,3,11.3
ALUMNO_056,BMA05,3,10.5
ALUMNO_056,BMA10,3,14.4
ALUMNO_056,BMA15,3,11.5
ALUMNO_056,EE306,3,12.8
ALUMNO_056,BMA07,4,13.3
ALUMNO_056,BMA18,4,10.5
ALUMNO_056,EE320,4,12.9
ALUMNO_056,EE410,4,11.3
ALUMNO_056,BMA22,5,13.6
ALUMNO_056,CBS05,5,13.6
ALUMNO_056,EE428,5,11.1
ALUMNO_056,EE522,5,13.3
ALUMNO_056,TLN01,5,12.2
ALUMNO_056,TLR01,5,10.5
ALUMNO_056,BMT01,6,15.8
ALUMNO_056,EE430,6,10.9
ALUMNO_056,EE458,6,10.9
ALUMNO_056,EE604,6,12.2
ALUMNO_056,TLN02,6,10.5
ALUMNO_056,BEG06,7,14.9
ALUMNO_056,CI106,7,11.6
ALUMNO_056,EE498,7,10.5
ALUMNO_056,EE530,7,11.6
ALUMNO_056,EE588,7,10.5
ALUMNO_056,TLR02,7,10.5
ALUMNO_056,EE508,8,11.6
ALUMNO_056,EE590,8,15.7
ALUMNO_056,EE592,8,13.6
ALUMNO_056,IT213,8,12.3
ALUMNO_056,TLN04,8,13.9
ALUMNO_056,TLR03,8,13.1
ALUMNO_056,BMA20,9,12.2
ALUMNO_056,CBS36,9,13.5
ALUMNO_056,CIB12,9,12.4
ALUMNO_056,CIB45,9,12.3
ALUMNO_056,TLR04,9,11.4
ALUMNO_056,TLR05,9,10.6
ALUMNO_056,CI105,10,16.2
ALUMNO_056,CIB46,10,12.7
ALUMNO_056,EE712,10,12.0
ALUMNO_056,IP101,10,17.2
ALUMNO_056,IT214,10,10.6
ALUMNO_056,TLN05,10,10.8
ALUMNO_057,BFI01,1,9.3
ALUMNO_057,BIC01,1,8.1
ALUMNO_057,BMA01,1,9.2
ALUMNO_057,BMA03,1,12.2
ALUMNO_057,BRN01,1,14.2
ALUMNO_057,BFI01,2,14.8
ALUMNO_057,BFI05,2,9.5
ALUMNO_057,BIC01,2,14.5
ALUMNO_057,BMA01,2,10.6
ALUMNO_057,BMA02,2,10.5
ALUMNO_057,BMA09,2,12.9
ALUMNO_057,BQU01,2,10.5
ALUMNO_057,BEF01,3,14.4
ALUMNO_057,BEG01,3,16.1
ALUMNO_057,BFI03,3,10.5
ALUMNO_057,BFI05,3,13.5
ALUMNO_057,BMA05,3,11.1
ALUMNO_057,BMA10,3,14.3
ALUMNO_057,BMA15,3,10.5
ALUMNO_057,BMA07,4,10.5
ALUMNO_057,BMA18,4,10.5
ALUMNO_057,EE320,4,12.3
ALUMNO_057,EE410,4,10.5
ALUMNO_057,BMA22,5,10.5
ALUMNO_057,CBS05,5,13.6
ALUMNO_057,EE428,5,12.2
ALUMNO_057,EE522,5,11.8
ALUMNO_057,TLN01,5,11.1
ALUMNO_057,TLR01,5,11.6
ALUMNO_057,EE430,6,10.5
ALUMNO_057,EE458,6,10.5
ALUMNO_057,EE604,6,10.5
ALUMNO_057,TLN02,6,12.4
ALUMNO_057,TLN05,6,12.6
ALUMNO_057,BEG06,7,14.1
ALUMNO_057,EE498,7,13.8
ALUMNO_057,EE508,7,12.8
ALUMNO_057,EE530,7,10.5
ALUMNO_057,EE588,7,14.8
ALUMNO_057,TLR02,7,13.9
ALUMNO_057,CIB02,8,12.9
ALUMNO_057,EE590,8,10.5
ALUMNO_057,EE592,8,10.7
ALUMNO_057,IT225,8,10.5
ALUMNO_057,IT235,8,10.6
ALUMNO_057,TLR03,8,15.5
ALUMNO_057,CI106,9,10.5
ALUMNO_057,CIB45,9,15.0
ALUMNO_057,IT213,9,10.5
ALUMNO_057,IT214,9,12.7
ALUMNO_057,TLR04,9,13.4
ALUMNO_057,TLR05,9,13.5
ALUMNO_057,BMA20,10,10.6
ALUMNO_057,CBG01,10,10.5
ALUMNO_057,CBS36,10,10.7
ALUMNO_057,CIB46,10,13.9
ALUMNO_057,EE712,10,13.8
ALUMNO_057,TLN04,10,10.5
ALUMNO_058,BFI01,1,14.9
ALUMNO_058,BIC01,1,9.9
ALUMNO_058,BMA01,1,12.1
ALUMNO_058,BMA03,1,13.7
ALUMNO_058,BRN01,1,11.9
ALUMNO_058,BFI05,2,13.0
ALUMNO_058,BIC01,2,15.4
ALUMNO_058,BMA02,2,11.7
ALUMNO_058,BMA09,2,16.0
ALUMNO_058,BQU01,2,10.5
ALUMNO_058,BRC01,2,16.1
ALUMNO_058,BEF01,3,13.4
ALUMNO_058,BEG01,3,15.1
ALUMNO_058,BFI03,3,11.5
ALUMNO_058,BMA05,3,10.5
ALUMNO_058,BMA10,3,11.7
ALUMNO_058,BMA15,3,10.5
ALUMNO_058,EE306,3,12.4
ALUMNO_058,BMA07,4,11.8
ALUMNO_058,BMA18,4,12.5
ALUMNO_058,EE320,4,13.3
ALUMNO_058,EE410,4,12.5
ALUMNO_058,BMA22,5,12.0
ALUMNO_058,CBS05,5,12.0
ALUMNO_058,EE428,5,14.1
ALUMNO_058,EE522,5,14.6
ALUMNO_058,TLN01,5,10.5
ALUMNO_058,TLR01,5,10.5
ALUMNO_058,BMA20,6,15.6
ALUMNO_058,EE430,6,11.7
ALUMNO_058,EE458,6,10.5
ALUMNO_058,EE604,6,14.1
ALUMNO_058,TLN02,6,13.0
ALUMNO_058,BEG06,7,12.6
ALUMNO_058,CIB12,7,10.8
ALUMNO_058,EE498,7,10.8
ALUMNO_058,EE530,7,12.1
ALUMNO_058,EE588,7,13.0
ALUMNO_058,TLR02,7,11.1
ALUMNO_058,CI106,8,13.5
ALUMNO_058,CIB02,8,15.3
ALUMNO_058,EE590,8,13.6
ALUMNO_058,EE592,8,10.5
ALUMNO_058,IT213,8,15.1
ALUMNO_058,TLR03,8,14.0
ALUMNO_058,CBS36,9,10.5
ALUMNO_058,CI105,9,15.0
ALUMNO_058,CIB45,9,14.3
ALUMNO_058,EE524,9,12.2
ALUMNO_058,TLR04,9,12.3
ALUMNO_058,TLR05,9,11.1
ALUMNO_058,BMT01,10,12.8
ALUMNO_058,CIB46,10,16.2
ALUMNO_058,EE712,10,10.5
ALUMNO_058,IP101,10,14.1
ALUMNO_058,TLN04,10,11.5
ALUMNO_058,TLN05,10,10.8
ALUMNO_059,BFI01,1,13.0
ALUMNO_059,BIC01,1,6.0
ALUMNO_059,BMA01,1,12.8
ALUMNO_059,BMA03,1,10.9
ALUMNO_059,BRN01,1,11.7
ALUMNO_059,BFI05,2,13.6
ALUMNO_059,BIC01,2,11.3
ALUMNO_059,BMA02,2,8.3
ALUMNO_059,BMA09,2,7.9
ALUMNO_059,BQU01,2,13.1
ALUMNO_059,BRC01,2,14.5
ALUMNO_059,BEF01,3,11.6
ALUMNO_059,BEG01,3,15.4
ALUMNO_059,BFI03,3,11.8
ALUMNO_059,BMA02,3,10.6
ALUMNO_059,BMA05,3,10.8
ALUMNO_059,BMA09,3,12.1
ALUMNO_059,BMA10,3,10.5
ALUMNO_059,BMA07,4,13.2
ALUMNO_059,BMA18,4,10.5
ALUMNO_059,EE320,4,10.5
ALUMNO_059,EE410,4,11.1
ALUMNO_059,BMA22,5,14.4
ALUMNO_059,EE428,5,11.6
ALUMNO_059,EE522,5,10.6
ALUMNO_059,TLN01,5,10.5
ALUMNO_059,TLR01,5,10.5
ALUMNO_059,BMT01,6,10.6
ALUMNO_059,EE430,6,10.5
ALUMNO_059,EE458,6,13.1
ALUMNO_059,EE604,6,15.6
ALUMNO_059,TLN02,6,11.1
ALUMNO_059,BEG06,7,11.1
ALUMNO_059,EE498,7,11.2
ALUMNO_059,EE530,7,13.0
ALUMNO_059,EE588,7,11.7
ALUMNO_059,TLN03,7,10.5
ALUMNO_059,TLR02,7,10.7
ALUMNO_059,CI105,8,10.5
ALUMNO_059,EE590,8,13.0
ALUMNO_059,EE592,8,13.1
ALUMNO_059,IP101,8,17.3
ALUMNO_059,IT213,8,12.6
ALUMNO_059,TLR03,8,10.5
ALUMNO_059,CI106,9,16.5
ALUMNO_059,CIB45,9,10.5
ALUMNO_059,IT214,9,11.2
ALUMNO_059,IT225,9,12.5
ALUMNO_059,TLR04,9,14.1
ALUMNO_059,TLR05,9,10.5
ALUMNO_059,CBG01,10,14.8
ALUMNO_059,CIB46,10,12.4
ALUMNO_059,EE508,10,10.5
ALUMNO_059,EE524,10,13.8
ALUMNO_059,EE712,10,12.7
ALUMNO_059,IT235,10,10.5
ALUMNO_060,BFI01,1,11.3
ALUMNO_060,BIC01,1,16.5
ALUMNO_060,BMA01,1,13.9
ALUMNO_060,BMA03,1,12.2
ALUMNO_060,BRN01,1,14.1
ALUMNO_060,BFI05,2,11.2
ALUMNO_060,BMA02,2,13.4
ALUMNO_060,BMA09,2,12.7
ALUMNO_060,BQU01,2,11.2
ALUMNO_060,BRC01,2,14.7
ALUMNO_060,BEF01,3,14.6
ALUMNO_060,BEG01,3,10.7
ALUMNO_060,BFI03,3,12.3
ALUMNO_060,BMA05,3,10.5
ALUMNO_060,BMA10,3,10.5
ALUMNO_060,BMA15,3,10.5
ALUMNO_060,EE306,3,10.5
ALUMNO_060,BMA07,4,10.5
ALUMNO_060,BMA18,4,10.6
ALUMNO_060,EE320,4,16.0
ALUMNO_060,EE410,4,11.4
ALUMNO_060,BMA22,5,12.9
ALUMNO_060,CBS05,5,16.2
ALUMNO_060,EE428,5,12.2
ALUMNO_060,EE522,5,10.5
ALUMNO_060,TLN01,5,12.7
ALUMNO_060,TLR01,5,13.2
ALUMNO_060,CBS36,6,11.4
ALUMNO_060,EE430,6,16.2
ALUMNO_060,EE458,6,10.5
ALUMNO_060,EE604,6,10.5
ALUMNO_060,TLN02,6,11.8
ALUMNO_060,BEG06,7,15.9
ALUMNO_060,EE498,7,10.9
ALUMNO_060,EE530,7,16.9
ALUMNO_060,EE588,7,14.9
ALUMNO_060,TLN04,7,14.6
ALUMNO_060,TLR02,7,12.8
ALUMNO_060,BMA20,8,13.3
ALUMNO_060,CIB12,8,14.0
ALUMNO_060,EE590,8,11.7
ALUMNO_060,EE592,8,11.2
ALUMNO_060,IP101,8,17.1
ALUMNO_060,TLR03,8,15.2
ALUMNO_060,CI105,9,11.2
ALUMNO_060,CIB45,9,12.4
ALUMNO_060,EE524,9,12.7
ALUMNO_060,IT214,9,17.0
ALUMNO_060,TLR04,9,10.5
ALUMNO_060,TLR05,9,13.5
ALUMNO_060,CBG01,10,14.2
ALUMNO_060,CIB02,10,17.0
ALUMNO_060,CIB46,10,17.0
ALUMNO_060,EE712,10,14.0
ALUMNO_060,IT225,10,14.3
ALUMNO_060,TLN05,10,12.1
ALUMNO_061,BFI01,1,12.9
ALUMNO_061,BIC01,1,12.5
ALUMNO_061,BMA01,1,12.8
ALUMNO_061,BMA03,1,10.5
ALUMNO_061,BRN01,1,16.2
ALUMNO_061,BFI05,2,12.2
ALUMNO_061,BMA02,2,11.5
ALUMNO_061,BMA09,2,16.0
ALUMNO_061,BQU01,2,11.0
ALUMNO_061,BRC01,2,14.3
ALUMNO_061,BEF01,3,18.0
ALUMNO_061,BEG01,3,13.0
ALUMNO_061,BFI03,3,10.9
ALUMNO_061,BMA05,3,11.1
ALUMNO_061,BMA10,3,13.1
ALUMNO_061,BMA15,3,11.8
ALUMNO_061,EE306,3,10.5
ALUMNO_061,BMA07,4,10.5
ALUMNO_061,BMA18,4,10.5
ALUMNO_061,EE320,4,12.3
ALUMNO_061,EE410,4,13.4
ALUMNO_061,BMA22,5,13.3
ALUMNO_061,CBS05,5,13.6
ALUMNO_061,EE428,5,13.5
ALUMNO_061,EE522,5,15.9
ALUMNO_061,TLN01,5,14.6
ALUMNO_061,TLR01,5,10.5
ALUMNO_061,CI105,6,13.3
ALUMNO_061,EE430,6,15.3
ALUMNO_061,EE458,6,13.4
ALUMNO_061,EE604,6,15.2
ALUMNO_061,TLN02,6,13.5
ALUMNO_061,BEG06,7,18.0
ALUMNO_061,EE498,7,14.9
ALUMNO_061,EE530,7,14.2
ALUMNO_061,EE588,7,10.5
ALUMNO_061,IT213,7,13.9
ALUMNO_061,TLR02,7,10.5
ALUMNO_061,BMA20,8,10.5
ALUMNO_061,CI106,8,17.0
ALUMNO_061,EE590,8,12.2
ALUMNO_061,EE592,8,13.8
ALUMNO_061,TLN04,8,14.4
ALUMNO_061,TLR03,8,13.8
ALUMNO_061,CIB45,9,12.4
ALUMNO_061,IT214,9,13.0
ALUMNO_061,IT225,9,12.8
ALUMNO_061,IT235,9,11.3
ALUMNO_061,TLR04,9,13.3
ALUMNO_061,TLR05,9,12.9
ALUMNO_061,BMT01,10,17.0
ALUMNO_061,CIB46,10,12.9
ALUMNO_061,EE508,10,15.8
ALUMNO_061,EE524,10,12.7
ALUMNO_061,EE712,10,12.6
ALUMNO_061,TLN05,10,10.5
ALUMNO_062,BFI01,1,11.7
ALUMNO_062,BIC01,1,9.6
ALUMNO_062,BMA01,1,14.5
ALUMNO_062,BMA03,1,14.9
ALUMNO_062,BRN01,1,14.5
ALUMNO_062,BFI05,2,12.1
ALUMNO_062,BIC01,2,16.4
ALUMNO_062,BMA02,2,8.4
ALUMNO_062,BMA09,2,10.5
ALUMNO_062,BQU01,2,12.5
ALUMNO_062,BRC01,2,13.4
ALUMNO_062,BEF01,3,13.5
ALUMNO_062,BEG01,3,13.6
ALUMNO_062,BFI03,3,11.3
ALUMNO_062,BMA02,3,12.2
ALUMNO_062,BMA05,3,10.5
ALUMNO_062,BMA10,3,10.5
ALUMNO_062,BMA15,3,10.5
ALUMNO_062,BMA07,4,12.6
ALUMNO_062,BMA18,4,10.5
ALUMNO_062,EE320,4,14.1
ALUMNO_062,EE410,4,14.0
ALUMNO_062,BMA22,5,10.5
ALUMNO_062,CBS05,5,10.9
ALUMNO_062,EE428,5,12.1
ALUMNO_062,EE522,5,10.5
ALUMNO_062,TLN01,5,10.8
ALUMNO_062,TLR01,5,10.5
ALUMNO_062,BMT01,6,12.0
ALUMNO_062,EE430,6,14.8
ALUMNO_062,EE458,6,13.6
ALUMNO_062,EE604,6,10.5
ALUMNO_062,TLN02,6,10.5
ALUMNO_062,BEG06,7,13.8
ALUMNO_062,EE498,7,12.6
ALUMNO_062,EE530,7,10.5
ALUMNO_062,EE588,7,12.7
ALUMNO_062,TLN05,7,13.3
ALUMNO_062,TLR02,7,16.3
ALUMNO_062,EE524,8,14.6
ALUMNO_062,EE590,8,11.7
ALUMNO_062,EE592,8,11.4
ALUMNO_062,IT225,8,11.1
ALUMNO_062,IT235,8,12.5
ALUMNO_062,TLR03,8,12.0
ALUMNO_062,CBS36,9,12.3
ALUMNO_062,CIB45,9,12.2
ALUMNO_062,IP101,9,15.6
ALUMNO_062,IT213,9,13.0
ALUMNO_062,TLR04,9,12.2
ALUMNO_062,TLR05,9,10.5
ALUMNO_062,CI105,10,10.5
ALUMNO_062,CIB02,10,10.6
ALUMNO_062,CIB46,10,15.6
ALUMNO_062,EE508,10,15.7
ALUMNO_062,EE712,10,11.0
ALUMNO_062,TLN04,10,13.0
ALUMNO_063,BFI01,1,12.1
ALUMNO_063,BIC01,1,10.3
ALUMNO_063,BMA01,1,11.9
ALUMNO_063,BMA03,1,13.7
ALUMNO_063,BRN01,1,10.2
ALUMNO_063,BFI05,2,10.5
ALUMNO_063,BIC01,2,15.4
ALUMNO_063,BMA02,2,14.4
ALUMNO_063,BMA09,2,10.5
ALUMNO_063,BQU01,2,10.5
ALUMNO_063,BRC01,2,13.8
ALUMNO_063,BRN01,2,12.2
ALUMNO_063,BEF01,3,17.4
ALUMNO_063,BEG01,3,10.5
ALUMNO_063,BFI03,3,10.5
ALUMNO_063,BMA05,3,13.6
ALUMNO_063,BMA10,3,14.3
ALUMNO_063,BMA15,3,10.5
ALUMNO_063,EE306,3,10.5
ALUMNO_063,BMA07,4,14.8
ALUMNO_063,BMA18,4,13.8
ALUMNO_063,EE320,4,12.5
ALUMNO_063,EE410,4,10.5
ALUMNO_063,BMA22,5,11.0
ALUMNO_063,CBS05,5,10.5
ALUMNO_063,EE428,5,14.6
ALUMNO_063,EE522,5,13.4
ALUMNO_063,TLN01,5,12.9
ALUMNO_063,TLR01,5,11.3
ALUMNO_063,CIB02,6,10.5
ALUMNO_063,EE430,6,14.5
ALUMNO_063,EE458,6,12.3
ALUMNO_063,EE604,6,13.0
ALUMNO_063,TLN02,6,15.3
ALUMNO_063,BEG06,7,14.1
ALUMNO_063,CI105,7,10.5
ALUMNO_063,EE498,7,10.5
ALUMNO_063,EE530,7,10.5
ALUMNO_063,EE588,7,12.3
ALUMNO_063,TLR02,7,16.9
